time,ping
1644039611.1845784,0.244 ms
1644039611.3868864,0.198 ms
1644039611.5889745,0.239 ms
1644039611.7911978,0.255 ms
1644039611.993455,0.246 ms
1644039612.195766,0.285 ms
1644039612.398126,0.244 ms
1644039612.6003015,0.256 ms
1644039612.8026161,0.245 ms
1644039613.004868,0.209 ms
1644039613.2071674,0.262 ms
1644039613.4094512,0.246 ms
1644039613.6118178,0.247 ms
1644039613.8140736,0.138 ms
1644039614.0161867,0.216 ms
1644039614.2183578,0.206 ms
1644039614.4205554,0.217 ms
1644039614.6228173,0.255 ms
1644039614.825016,0.251 ms
1644039615.0271957,0.246 ms
1644039615.2294023,0.244 ms
1644039615.4317372,0.274 ms
1644039615.6339946,0.247 ms
1644039615.8361902,0.246 ms
1644039616.0384574,0.244 ms
1644039616.2407532,0.248 ms
1644039616.4430027,0.247 ms
1644039616.6453643,0.221 ms
1644039616.847724,0.300 ms
1644039617.0500863,0.256 ms
1644039617.2523236,0.245 ms
1644039617.454594,0.246 ms
1644039617.656866,0.242 ms
1644039617.8590727,0.252 ms
1644039618.0612967,0.243 ms
1644039618.2635732,0.248 ms
1644039618.4658542,0.252 ms
1644039618.6681087,0.245 ms
1644039618.8704386,0.240 ms
1644039619.0736115,0.252 ms
1644039619.2758577,0.245 ms
1644039619.4780784,0.246 ms
1644039619.6803317,0.216 ms
1644039619.8825638,0.254 ms
1644039620.0849063,0.236 ms
1644039620.287099,0.246 ms
1644039620.4892688,0.246 ms
1644039620.6914628,0.246 ms
1644039620.893802,0.247 ms
1644039621.096055,0.215 ms
1644039621.298209,0.244 ms
1644039621.5004792,0.241 ms
1644039621.7028024,0.220 ms
1644039621.9048698,0.205 ms
1644039622.10718,0.226 ms
1644039622.3094013,0.246 ms
1644039622.5117612,0.316 ms
1644039622.7141948,0.267 ms
1644039622.9164698,0.269 ms
1644039623.1188953,0.241 ms
1644039623.3210878,0.257 ms
1644039623.52376,0.237 ms
1644039623.726033,0.237 ms
1644039623.9282067,0.260 ms
1644039624.1304607,0.185 ms
1644039624.3327966,0.250 ms
1644039624.5350153,0.176 ms
1644039624.7371328,0.228 ms
1644039624.9393065,0.217 ms
1644039625.141561,0.235 ms
1644039625.3440425,0.219 ms
1644039625.5462658,0.247 ms
1644039625.7485921,0.249 ms
1644039625.9512858,0.247 ms
1644039626.153572,0.249 ms
1644039626.3558307,0.259 ms
1644039626.5579972,0.244 ms
1644039626.7606788,0.278 ms
1644039626.9630249,0.246 ms
1644039627.1652305,0.246 ms
1644039627.3674388,0.216 ms
1644039627.5697536,0.279 ms
1644039627.7719898,0.245 ms
1644039627.974423,0.247 ms
1644039628.1768339,0.180 ms
1644039628.3789642,0.178 ms
1644039628.5811102,0.249 ms
1644039628.7833354,0.245 ms
1644039628.9858158,0.256 ms
1644039629.18811,0.263 ms
1644039629.39036,0.251 ms
1644039629.59267,0.214 ms
1644039629.7947965,0.246 ms
1644039629.9969969,0.217 ms
1644039630.1991572,0.247 ms
1644039630.4013221,0.217 ms
1644039630.6033807,0.255 ms
1644039630.805707,0.256 ms
1644039631.0080752,0.250 ms
1644039631.2103612,0.246 ms
1644039631.4130895,0.247 ms
1644039631.6152563,0.249 ms
1644039631.8174505,0.267 ms
1644039632.019799,0.143 ms
1644039632.2219,0.223 ms
1644039632.4240253,0.249 ms
1644039632.6263313,0.245 ms
1644039632.828647,0.240 ms
1644039633.0309665,0.252 ms
1644039633.2332346,0.247 ms
1644039633.4354744,0.245 ms
1644039633.637821,0.250 ms
1644039633.8400455,0.238 ms
1644039634.0422952,0.245 ms
1644039634.2444391,0.246 ms
1644039634.4467545,0.218 ms
1644039634.6489613,0.176 ms
1644039634.8511353,0.244 ms
1644039635.0533638,0.249 ms
1644039635.2556548,0.244 ms
1644039635.4579735,0.247 ms
1644039635.6601827,0.254 ms
1644039635.8622644,0.219 ms
1644039636.0645885,0.229 ms
1644039636.2668211,0.247 ms
1644039636.4690585,0.244 ms
1644039636.6712692,0.248 ms
1644039636.8736043,0.255 ms
1644039637.0758576,0.215 ms
1644039637.2780328,0.246 ms
1644039637.4874737,0.262 ms
1644039637.6897595,0.242 ms
1644039637.8920572,0.249 ms
1644039638.0942464,0.250 ms
1644039638.2965834,0.245 ms
1644039638.4988337,0.265 ms
1644039638.701153,0.247 ms
1644039638.903368,0.249 ms
1644039639.1056967,0.249 ms
1644039639.3079114,0.249 ms
1644039639.5101078,0.250 ms
1644039639.7122867,0.217 ms
1644039639.9144747,0.246 ms
1644039640.1168258,0.220 ms
1644039640.3191123,0.230 ms
1644039640.5213995,0.237 ms
1644039640.7237327,0.258 ms
1644039640.9258811,0.209 ms
1644039641.1281283,0.245 ms
1644039641.3301873,0.215 ms
1644039641.532983,0.222 ms
1644039641.7351518,0.248 ms
1644039641.9373236,0.249 ms
1644039642.139554,0.246 ms
1644039642.3418334,0.248 ms
1644039642.5439768,0.171 ms
1644039642.7460816,0.247 ms
1644039642.9482417,0.248 ms
1644039643.150402,0.246 ms
1644039643.3526838,0.247 ms
1644039643.554896,0.218 ms
1644039643.756948,0.250 ms
1644039643.9591348,0.244 ms
1644039644.1613162,0.251 ms
1644039644.363609,0.245 ms
1644039644.5658946,0.244 ms
1644039644.7680228,0.189 ms
1644039644.9701169,0.299 ms
1644039645.1723523,0.241 ms
1644039645.3745384,0.253 ms
1644039645.5767834,0.254 ms
1644039645.7790077,0.239 ms
1644039645.9811504,0.255 ms
1644039646.1833618,0.217 ms
1644039646.3853977,0.216 ms
1644039646.587428,0.213 ms
1644039646.7895155,0.216 ms
1644039646.991653,0.245 ms
1644039647.193841,0.246 ms
1644039647.3960407,0.204 ms
1644039647.598192,0.243 ms
1644039647.800373,0.252 ms
1644039648.0025656,0.247 ms
1644039648.2047591,0.276 ms
1644039648.4069684,0.191 ms
1644039648.6090896,0.254 ms
1644039648.8112788,0.255 ms
1644039649.013547,0.250 ms
1644039649.215777,0.243 ms
1644039649.4179833,0.271 ms
1644039649.6201878,0.251 ms
1644039649.8221877,0.250 ms
1644039650.0244136,0.245 ms
1644039650.2266898,0.241 ms
1644039650.4289343,0.250 ms
1644039650.6312068,0.250 ms
1644039650.833391,0.248 ms
1644039651.0356958,0.233 ms
1644039651.2378988,0.269 ms
1644039651.4401145,0.216 ms
1644039651.6422596,0.246 ms
1644039651.8444715,0.248 ms
1644039652.0467405,0.162 ms
1644039652.2489681,0.255 ms
1644039652.4511085,0.254 ms
1644039652.6533496,0.242 ms
1644039652.8555958,0.250 ms
1644039653.0579119,0.220 ms
1644039653.260056,0.245 ms
1644039653.462279,0.246 ms
1644039653.664377,0.217 ms
1644039653.8664846,0.255 ms
1644039654.0687325,0.242 ms
1644039654.270926,0.218 ms
1644039654.4731371,0.251 ms
1644039654.6753168,0.247 ms
1644039654.8775713,0.217 ms
1644039655.079811,0.135 ms
1644039655.281794,0.211 ms
1644039655.4839835,0.252 ms
1644039655.6861176,0.251 ms
1644039655.8883598,0.253 ms
1644039656.0906334,0.260 ms
1644039656.2928803,0.237 ms
1644039656.4950528,0.250 ms
1644039656.6972418,0.248 ms
1644039656.8994265,0.251 ms
1644039657.1016777,0.214 ms
1644039657.303736,0.246 ms
1644039657.505914,0.244 ms
1644039657.7080743,0.216 ms
1644039657.910195,0.217 ms
1644039658.1122715,0.217 ms
1644039658.314399,0.218 ms
1644039658.516568,0.217 ms
1644039658.7187498,0.214 ms
1644039658.920766,0.215 ms
1644039659.1229165,0.251 ms
1644039659.3249986,0.279 ms
1644039659.527192,0.248 ms
1644039659.7293766,0.236 ms
1644039659.9316235,0.244 ms
1644039660.1338077,0.185 ms
1644039660.3361602,0.250 ms
1644039660.538455,0.252 ms
1644039660.7407446,0.266 ms
1644039660.9429438,0.246 ms
1644039661.1452131,0.251 ms
1644039661.3474271,0.248 ms
1644039661.5496733,0.248 ms
1644039661.7519324,0.256 ms
1644039661.954124,0.248 ms
1644039662.1563325,0.245 ms
1644039662.358558,0.248 ms
1644039662.5608401,0.236 ms
1644039662.7630303,0.245 ms
1644039662.9651864,0.245 ms
1644039663.167404,0.252 ms
1644039663.3696702,0.214 ms
1644039663.571685,0.256 ms
1644039663.7739174,0.176 ms
1644039663.9760191,0.249 ms
1644039664.178215,0.253 ms
1644039664.380553,0.216 ms
1644039664.5826454,0.215 ms
1644039664.784788,0.198 ms
1644039664.9868958,0.248 ms
1644039665.1891298,0.250 ms
1644039665.3912945,0.216 ms
1644039665.5934122,0.251 ms
1644039665.795629,0.247 ms
1644039665.9978204,0.249 ms
1644039666.2000964,0.239 ms
1644039666.4022079,0.248 ms
1644039666.6040905,0.248 ms
1644039666.8061836,0.272 ms
1644039667.008457,0.254 ms
1644039667.2108438,0.257 ms
1644039667.4131055,0.246 ms
1644039667.6153064,0.242 ms
1644039667.8176463,0.244 ms
1644039668.0198042,0.246 ms
1644039668.2219565,0.207 ms
1644039668.4240947,0.251 ms
1644039668.6262982,0.252 ms
1644039668.8286362,0.214 ms
1644039669.030705,0.214 ms
1644039669.232651,0.213 ms
1644039669.4345775,0.215 ms
1644039669.636687,0.252 ms
1644039669.8388422,0.194 ms
1644039670.0408332,1.73 ms
1644039670.2444658,0.203 ms
1644039670.446723,0.248 ms
1644039670.649014,0.253 ms
1644039670.8513541,0.254 ms
1644039671.053837,0.248 ms
1644039671.2559927,0.253 ms
1644039671.458127,0.245 ms
1644039671.660314,0.241 ms
1644039671.862563,0.242 ms
1644039672.0647979,0.155 ms
1644039672.2669399,0.219 ms
1644039672.4691815,0.246 ms
1644039672.6713378,0.249 ms
1644039672.8735719,0.242 ms
1644039673.0758626,0.262 ms
1644039673.2780755,0.246 ms
1644039673.4801986,0.217 ms
1644039673.6823075,0.258 ms
1644039673.8845692,0.257 ms
1644039674.0868244,0.246 ms
1644039674.2889524,0.239 ms
1644039674.4911048,0.247 ms
1644039674.693325,0.241 ms
1644039674.8955889,0.250 ms
1644039675.0979915,0.204 ms
1644039675.3001173,0.258 ms
1644039675.502323,0.251 ms
1644039675.704476,0.245 ms
1644039675.9067028,0.219 ms
1644039676.1088455,0.245 ms
1644039676.3109865,0.235 ms
1644039676.5130255,0.224 ms
1644039676.7151735,0.217 ms
1644039676.9172547,0.216 ms
1644039677.119366,0.223 ms
1644039677.3213892,0.217 ms
1644039677.5235052,0.217 ms
1644039677.725665,0.253 ms
1644039677.9279454,0.228 ms
1644039678.1299856,0.216 ms
1644039678.331987,0.191 ms
1644039678.5339975,0.223 ms
1644039678.7360668,0.220 ms
1644039678.9381268,0.225 ms
1644039679.140289,0.231 ms
1644039679.3423831,0.215 ms
1644039679.5443888,0.217 ms
1644039679.7465522,0.215 ms
1644039679.9487307,0.215 ms
1644039680.1508446,0.229 ms
1644039680.352961,0.214 ms
1644039680.5550036,0.224 ms
1644039680.7570946,0.216 ms
1644039680.9591887,0.216 ms
1644039681.1611817,0.217 ms
1644039681.3631957,0.222 ms
1644039681.5652204,0.223 ms
1644039681.7672315,0.218 ms
1644039681.9691997,0.221 ms
1644039682.1712759,0.217 ms
1644039682.3733177,0.231 ms
1644039682.5754123,0.216 ms
1644039682.7775533,0.218 ms
1644039682.9797976,0.274 ms
1644039683.1819735,0.216 ms
1644039683.3840551,0.223 ms
1644039683.586168,0.216 ms
1644039683.7883477,0.218 ms
1644039683.9905171,0.235 ms
1644039684.1927817,0.248 ms
1644039684.3949058,0.259 ms
1644039684.5969443,0.235 ms
1644039684.7990575,0.226 ms
1644039685.001124,0.218 ms
1644039685.2031605,0.216 ms
1644039685.4051816,0.216 ms
1644039685.6072867,0.217 ms
1644039685.809425,0.238 ms
1644039686.0115511,0.225 ms
1644039686.2136512,0.218 ms
1644039686.4157999,0.266 ms
1644039686.6179712,0.222 ms
1644039686.8202546,0.218 ms
1644039687.0223541,0.218 ms
1644039687.2244403,0.216 ms
1644039687.4265249,0.236 ms
1644039687.6287444,0.262 ms
1644039687.8309202,0.226 ms
1644039688.0329964,0.238 ms
1644039688.2350724,0.225 ms
1644039688.437144,0.217 ms
1644039688.6392422,0.236 ms
1644039688.8414288,0.235 ms
1644039689.0435946,0.217 ms
1644039689.2457452,0.254 ms
1644039689.4479551,0.136 ms
1644039689.6500785,0.222 ms
1644039689.852196,0.217 ms
1644039690.0542684,0.219 ms
1644039690.2563174,0.143 ms
1644039690.4583566,0.222 ms
1644039690.6606414,0.215 ms
1644039690.862804,0.253 ms
1644039691.0649588,0.154 ms
1644039691.2671387,0.224 ms
1644039691.4691892,0.216 ms
1644039691.671281,0.216 ms
1644039691.8734086,0.216 ms
1644039692.0756001,0.137 ms
1644039692.27757,0.216 ms
1644039692.4796894,0.215 ms
1644039692.681653,0.215 ms
1644039692.883661,0.216 ms
1644039693.085668,0.215 ms
1644039693.2877412,0.246 ms
1644039693.4899676,0.252 ms
1644039693.692039,0.224 ms
1644039693.89413,0.224 ms
1644039694.0962362,0.215 ms
1644039694.2982068,0.217 ms
1644039694.5002828,0.216 ms
1644039694.7024007,0.218 ms
1644039694.9045181,0.192 ms
1644039695.1067166,0.252 ms
1644039695.3089013,0.243 ms
1644039695.5110278,0.136 ms
1644039695.7130482,0.216 ms
1644039695.9151406,0.217 ms
1644039696.117401,0.217 ms
1644039696.3196619,0.216 ms
1644039696.5216954,0.215 ms
1644039696.7237992,0.247 ms
1644039696.925962,0.234 ms
1644039697.1279871,0.218 ms
1644039697.3300068,0.217 ms
1644039697.532157,0.217 ms
1644039697.7342389,0.237 ms
1644039697.936346,0.223 ms
1644039698.1384218,0.222 ms
1644039698.3405397,0.219 ms
1644039698.5427566,0.228 ms
1644039698.7449203,0.218 ms
1644039698.9469697,0.215 ms
1644039699.1489987,0.216 ms
1644039699.3510904,0.217 ms
1644039699.5532153,0.206 ms
1644039699.7553272,0.234 ms
1644039699.9575582,0.225 ms
1644039700.1597085,0.211 ms
1644039700.3620245,0.227 ms
1644039700.5643518,0.215 ms
1644039700.7665656,0.216 ms
1644039700.9688258,0.244 ms
1644039701.1708934,0.216 ms
1644039701.3729296,0.267 ms
1644039701.5759363,0.229 ms
1644039701.7779522,0.220 ms
1644039701.9801128,0.222 ms
1644039702.1822128,0.216 ms
1644039702.3842585,0.219 ms
1644039702.5863564,0.234 ms
1644039702.7885146,0.224 ms
1644039702.990707,0.268 ms
1644039703.1929862,0.219 ms
1644039703.3951194,0.239 ms
1644039703.597218,0.218 ms
1644039703.7992992,0.138 ms
1644039704.0014334,0.221 ms
1644039704.2035835,0.219 ms
1644039704.405864,0.209 ms
1644039704.6079354,0.211 ms
1644039704.8099751,0.218 ms
1644039705.0120494,0.218 ms
1644039705.2141433,0.219 ms
1644039705.416241,0.219 ms
1644039705.6182575,0.223 ms
1644039705.820464,0.217 ms
1644039706.0228012,0.236 ms
1644039706.225007,0.222 ms
1644039706.4271145,0.219 ms
1644039706.6291833,0.217 ms
1644039706.8313694,0.216 ms
1644039707.0335166,0.218 ms
1644039707.2357762,0.262 ms
1644039707.4379754,0.243 ms
1644039707.6400366,0.201 ms
1644039707.8421073,0.217 ms
1644039708.044196,0.223 ms
1644039708.246293,0.224 ms
1644039708.4484224,0.225 ms
1644039708.6505346,0.216 ms
1644039708.8527596,0.221 ms
1644039709.0548704,0.215 ms
1644039709.2569594,0.256 ms
1644039709.4590447,0.224 ms
1644039709.6611743,0.216 ms
1644039709.8632479,0.234 ms
1644039710.0653534,0.216 ms
1644039710.267327,0.235 ms
1644039710.46944,0.220 ms
1644039710.6716766,0.216 ms
1644039710.873796,0.251 ms
1644039711.0759838,0.232 ms
1644039711.2780342,0.225 ms
1644039711.4801354,0.222 ms
1644039711.6822267,0.222 ms
1644039711.8843484,0.219 ms
1644039712.0864317,0.218 ms
1644039712.2885547,0.216 ms
1644039712.4907162,0.246 ms
1644039712.6929,0.287 ms
1644039712.8950915,0.216 ms
1644039713.097272,0.215 ms
1644039713.299323,0.222 ms
1644039713.501422,0.216 ms
1644039713.7035594,0.143 ms
1644039713.9055672,0.154 ms
1644039714.1076722,0.222 ms
1644039714.3097928,0.264 ms
1644039714.5119727,0.183 ms
1644039714.713998,0.248 ms
1644039714.9161713,0.225 ms
1644039715.1183083,0.218 ms
1644039715.320378,0.219 ms
1644039715.5224395,0.217 ms
1644039715.7246025,0.222 ms
1644039715.9267817,0.248 ms
1644039716.1289454,0.225 ms
1644039716.3310013,0.217 ms
1644039716.533111,0.218 ms
1644039716.735193,0.216 ms
1644039716.9371846,0.215 ms
1644039717.1391878,0.241 ms
1644039717.3413494,0.216 ms
1644039717.5434608,0.217 ms
1644039717.7455888,0.223 ms
1644039717.9477522,0.217 ms
1644039718.149803,0.247 ms
1644039718.3520024,0.216 ms
1644039718.5541072,0.215 ms
1644039718.756222,0.220 ms
1644039718.958233,0.217 ms
1644039719.1604016,0.232 ms
1644039719.3624725,0.216 ms
1644039719.5645118,0.217 ms
1644039719.766794,0.272 ms
1644039719.9689114,0.215 ms
1644039720.1709383,0.227 ms
1644039720.3733146,0.240 ms
1644039720.5755484,0.218 ms
1644039720.777647,0.215 ms
1644039720.9797578,0.244 ms
1644039721.181913,0.216 ms
1644039721.3842444,0.217 ms
1644039721.5863874,0.218 ms
1644039721.7885528,0.224 ms
1644039721.9907746,0.243 ms
1644039722.1929195,0.282 ms
1644039722.395078,0.229 ms
1644039722.5971608,0.222 ms
1644039722.7992022,0.222 ms
1644039723.0012662,0.217 ms
1644039723.203187,0.164 ms
1644039723.4052906,0.227 ms
1644039723.6074066,0.217 ms
1644039723.8095014,0.216 ms
1644039724.011727,0.252 ms
1644039724.2139077,0.228 ms
1644039724.4159682,0.257 ms
1644039724.6180413,0.216 ms
1644039724.8201911,0.229 ms
1644039725.0223129,0.217 ms
1644039725.22441,0.226 ms
1644039725.426596,0.226 ms
1644039725.6288266,0.218 ms
1644039725.830992,0.185 ms
1644039726.033055,0.219 ms
1644039726.2351365,0.217 ms
1644039726.4372506,0.216 ms
1644039726.6393638,0.219 ms
1644039726.8414648,0.238 ms
1644039727.0436423,0.216 ms
1644039727.2457986,0.263 ms
1644039727.4480186,0.228 ms
1644039727.6501071,0.221 ms
1644039727.8521903,0.216 ms
1644039728.0541887,0.220 ms
1644039728.2562115,0.217 ms
1644039728.4581778,0.216 ms
1644039728.660244,0.215 ms
1644039728.8622522,0.220 ms
1644039729.06424,0.218 ms
1644039729.266312,0.216 ms
1644039729.4684813,0.233 ms
1644039729.6707811,0.244 ms
1644039729.8728673,0.253 ms
1644039730.075075,0.221 ms
1644039730.2771773,0.229 ms
1644039730.479333,0.221 ms
1644039730.6819317,0.189 ms
1644039730.8840551,0.223 ms
1644039731.0869331,0.218 ms
1644039731.2891026,0.236 ms
1644039731.4912312,0.216 ms
1644039731.693322,0.216 ms
1644039731.8954072,0.219 ms
1644039732.0975258,0.219 ms
1644039732.299719,0.222 ms
1644039732.5018249,0.263 ms
1644039732.7040904,0.240 ms
1644039732.9062154,0.216 ms
1644039733.1083035,0.221 ms
1644039733.310445,0.218 ms
1644039733.5125582,0.216 ms
1644039733.714758,0.234 ms
1644039733.916943,0.188 ms
1644039734.1189928,0.222 ms
1644039734.3210826,0.216 ms
1644039734.523148,0.217 ms
1644039734.7252548,0.216 ms
1644039734.9273477,0.215 ms
1644039735.129518,0.216 ms
1644039735.3317525,0.220 ms
1644039735.5338695,0.257 ms
1644039735.736008,0.225 ms
1644039735.9381073,0.220 ms
1644039736.1401968,0.224 ms
1644039736.3422935,0.230 ms
1644039736.544478,0.217 ms
1644039736.7467847,0.271 ms
1644039736.9490025,0.219 ms
1644039737.1511197,0.215 ms
1644039737.3532636,0.226 ms
1644039737.555261,0.234 ms
1644039737.7572827,0.221 ms
1644039737.959376,0.216 ms
1644039738.1615915,0.215 ms
1644039738.3637567,0.216 ms
1644039738.565954,0.218 ms
1644039738.7685688,0.222 ms
1644039738.9709163,0.222 ms
1644039739.17312,0.217 ms
1644039739.375287,0.223 ms
1644039739.5774262,0.217 ms
1644039739.779553,0.217 ms
1644039739.981797,0.215 ms
1644039740.1837156,0.222 ms
1644039740.38581,0.238 ms
1644039740.5878396,0.217 ms
1644039740.7901163,0.219 ms
1644039740.9921818,0.225 ms
1644039741.1942031,0.224 ms
1644039741.39621,0.216 ms
1644039741.5983753,0.216 ms
1644039741.8005283,0.213 ms
1644039742.002799,0.265 ms
1644039742.2050083,0.235 ms
1644039742.4071512,0.219 ms
1644039742.6091897,0.216 ms
1644039742.8112469,0.216 ms
1644039743.013333,0.217 ms
1644039743.215425,0.220 ms
1644039743.4175956,0.255 ms
1644039743.6198723,0.253 ms
1644039743.8220744,0.216 ms
1644039744.0241237,0.217 ms
1644039744.2261896,0.223 ms
1644039744.4282892,0.215 ms
1644039744.6303797,0.216 ms
1644039744.8325171,0.215 ms
1644039745.0347717,0.240 ms
1644039745.2369454,0.225 ms
1644039745.4389722,0.241 ms
1644039745.641152,0.217 ms
1644039745.8432367,0.219 ms
1644039746.0453205,0.217 ms
1644039746.2474463,0.222 ms
1644039746.4495888,0.269 ms
1644039746.6620429,0.241 ms
1644039746.864077,0.219 ms
1644039747.0661325,0.203 ms
1644039747.268263,0.218 ms
1644039747.470368,0.217 ms
1644039747.672513,0.222 ms
1644039747.8747141,0.220 ms
1644039748.07685,0.232 ms
1644039748.2789576,0.221 ms
