"STATION","NAME","DATE","TMIN"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-14","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-15","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-16","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-17","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-18","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-19","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-20","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-21","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-22","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-23","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-24","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-25","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-26","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-27","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-28","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-29","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-30","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-07-31","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-01","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-02","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-03","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-04","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-05","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-06","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-07","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-08","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-09","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-10","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-11","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-12","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-13","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-14","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-15","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-16","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-17","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-18","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-19","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-20","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-21","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-22","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-23","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-24","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-25","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-26","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-27","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-28","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-29","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-30","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-08-31","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-01","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-02","73"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-03","71"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-04","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-05","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-06","43"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-07","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-08","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-09","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-10","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-11","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-12","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-13","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-14","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-15","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-16","45"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-17","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-18","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-19","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-20","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-21","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-22","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-23","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-24","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-25","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-26","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-27","73"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-28","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-29","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-09-30","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-01","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-02","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-03","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-04","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-05","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-06","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-07","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-08","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-09","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-10","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-11","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-12","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-13","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-14","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-15","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-16","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-17","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-18","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-19","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-20","45"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-21","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-22","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-23","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-24","43"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-25","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-26","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-27","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-28","39"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-29","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-30","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-10-31","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-01","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-02","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-03","37"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-04","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-05","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-06","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-07","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-08","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-09","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-10","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-11","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-12","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-13","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-14","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-15","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-16","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-17","22"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-18","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-19","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-20","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-21","20"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-22","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-23","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-24","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-25","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-26","22"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-27","18"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-28","17"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-29","16"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-11-30","16"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-01","15"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-02","18"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-03","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-04","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-05","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-06","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-07","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-08","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-09","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-10","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-11","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-12","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-13","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-14","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-15","23"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-16","23"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-17","16"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-18","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-19","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-20","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-21","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-22","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-23","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-24","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-25","12"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-26","7"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-27","5"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-28","11"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-29","14"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-30","12"
"USC00420819","BOUNTIFUL BENCH, UT US","2015-12-31","7"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-01","7"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-02","9"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-03","15"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-04","19"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-05","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-06","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-07","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-08","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-09","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-10","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-11","18"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-12","13"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-13","14"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-14","23"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-15","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-16","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-17","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-18","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-19","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-20","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-21","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-22","23"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-23","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-24","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-25","25"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-26","18"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-27","17"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-28","18"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-29","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-30","26"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-01-31","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-01","16"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-02","13"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-03","15"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-04","14"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-05","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-06","23"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-07","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-08","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-09","22"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-10","21"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-11","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-12","24"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-13","25"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-14","25"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-15","38"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-16","38"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-17","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-18","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-19","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-20","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-21","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-22","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-23","27"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-24","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-25","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-26","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-27","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-28","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-02-29","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-01","38"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-02","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-03","38"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-04","43"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-05","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-06","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-07","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-08","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-09","37"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-10","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-11","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-12","45"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-13","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-14","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-15","29"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-16","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-17","39"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-18","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-19","28"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-20","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-21","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-22","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-23","30"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-24","36"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-25","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-26","31"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-27","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-28","32"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-29","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-30","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-03-31","36"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-01","35"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-02","37"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-03","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-04","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-05","36"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-06","37"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-07","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-08","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-09","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-10","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-11","45"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-12","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-13","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-14","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-15","33"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-16","34"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-17","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-18","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-19","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-20","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-21","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-22","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-23","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-24","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-25","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-26","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-27","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-28","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-29","41"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-04-30","43"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-01","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-02","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-03","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-04","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-05","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-06","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-07","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-08","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-09","46"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-10","37"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-11","36"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-12","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-13","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-14","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-15","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-16","47"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-17","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-18","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-19","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-20","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-21","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-22","42"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-23","40"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-24","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-25","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-26","44"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-27","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-28","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-29","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-30","49"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-05-31","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-01","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-02","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-03","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-04","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-05","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-06","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-07","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-08","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-09","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-10","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-11","52"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-12","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-13","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-14","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-15","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-16","48"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-17","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-18","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-19","53"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-20","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-21","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-22","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-23","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-24","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-25","51"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-26","55"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-27","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-28","71"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-29","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-06-30","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-01","65"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-02","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-03","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-04","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-05","62"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-06","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-07","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-08","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-09","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-10","54"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-11","45"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-12","50"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-13","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-14","59"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-15","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-16","68"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-17","60"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-18","77"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-19","78"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-20","78"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-21","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-22","74"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-23","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-24","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-25","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-26","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-27","71"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-28","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-29","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-30","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-07-31","70"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-01","69"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-02","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-03","73"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-04","58"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-05","66"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-06","63"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-07","72"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-08","64"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-09","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-10","56"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-11","57"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-12","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-13","61"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-14","67"
"USC00420819","BOUNTIFUL BENCH, UT US","2016-08-15","72"
